SG_PARTIDO,DS_GASTO_NIVEL1,VR_GASTO
PT,SERVIÇOS CARTORÃRIOS,24.2
PT,SERVIÇOS CARTORÃRIOS,48.4
PT,TRANSPORTES E VIAGENS,876.28
PT,TRANSPORTES E VIAGENS,720.43
PT,TRANSPORTES E VIAGENS,180.03
PT,PESSOAL,242
PT,PESSOAL,242
PT,ALUGUÉIS E CONDOMÍNIOS,3687
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,SERVIÇOS POSTAIS,15.85
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,PESSOAL,1727.3
PT,PESSOAL,1176.6
PT,PESSOAL,242
PT,PESSOAL,1552.9
PT,PESSOAL,37.84
PT,PESSOAL,242
PT,PESSOAL,1508.73
PT,PESSOAL,320.21
PT,SERVIÇOS POSTAIS,14.05
PT,PESSOAL,1176.6
PT,PESSOAL,242
PT,PESSOAL,1552.9
PT,PESSOAL,160.11
PT,PESSOAL,320.21
PT,TELECOMUNICAÇÕES E INTERNET,217.48
PT,TRIBUTOS,848.44
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,PESSOAL,242
PT,PESSOAL,1176.6
PT,PESSOAL,242
PT,PESSOAL,2496.98
PT,PESSOAL,242
PT,SERVIÇOS POSTAIS,15.05
PT,PESSOAL,160.11
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,PESSOAL,160.11
PT,SERVIÇOS CARTORÃRIOS,30
PT,PESSOAL,160.11
PT,TRANSPORTES E VIAGENS,1119.93
PT,MATERIAL DE CONSUMO,36
PT,LANCHES E REFEIÇÕES,29.57
PT,LANCHES E REFEIÇÕES,86.2
PT,LANCHES E REFEIÇÕES,16
PT,TRANSPORTES E VIAGENS,564.3
PT,TRANSPORTES E VIAGENS,104.5
PT,OUTROS ORDINÁRIAS,818.29
PT,TRANSPORTES E VIAGENS,70
PT,TRANSPORTES E VIAGENS,435.09
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,145
PT,MATERIAL DE CONSUMO,129.9
PT,EVENTOS PROMOCIONAIS,23.92
PT,LANCHES E REFEIÇÕES,75.3
PT,MATERIAL DE CONSUMO,57
PT,MATERIAL DE CONSUMO,481.27
PT,MATERIAL DE CONSUMO,17
PT,TRANSPORTES E VIAGENS,219.91
PT,LANCHES E REFEIÇÕES,44.8
PT,DESPESAS FINANCEIRAS,12
PT,MATERIAL DE CONSUMO,412.5
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,35
PT,TRANSPORTES E VIAGENS,108
PT,SEGURANÇA E VIGILÃ‚NCIA,6344.79
PT,TRANSPORTES E VIAGENS,217
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,EVENTOS PROMOCIONAIS,300
PT,EVENTOS PROMOCIONAIS,240
PT,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA,15000
PT,MATERIAL DE CONSUMO,34
PT,MATERIAL DE CONSUMO,26.7
PT,MATERIAL DE CONSUMO,90
PT,TRANSPORTES E VIAGENS,122.01
PT,MATERIAL DE CONSUMO,150
PT,MATERIAL DE CONSUMO,208.85
PT,MATERIAL DE CONSUMO,85
PT,MATERIAL DE CONSUMO,25
PT,TRANSPORTES E VIAGENS,210.04
PT,LANCHES E REFEIÇÕES,81.13
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,29.43
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,667.5
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,623
PT,PESSOAL,645.26
PT,PESSOAL,1409.8
PT,PESSOAL,843.97
PT,SERVIÇOS CARTORÃRIOS,65.58
PT,SERVIÇOS CARTORÃRIOS,51.2
PT,SERVIÇOS POSTAIS,12.95
PT,SERVIÇOS POSTAIS,15.9
PT,SERVIÇOS POSTAIS,15.05
PT,MATERIAL DE CONSUMO,48
PT,TRIBUTOS,1169.07
PT,TRIBUTOS,312.35
PT,SERVIÇOS CARTORÃRIOS,30.9
PT,SERVIÇOS CARTORÃRIOS,61.8
PT,TRIBUTOS,34.84
PT,TRIBUTOS,104.31
PT,TRIBUTOS,147.13
PT,SERVIÇOS CARTORÃRIOS,12.1
PT,PESSOAL,9189
PT,DESPESAS FINANCEIRAS,9.7
PT,TRANSPORTES E VIAGENS,473.18
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,1.15
PT,TRANSPORTES E VIAGENS,1225.21
PT,TRANSPORTES E VIAGENS,450
PT,ÁGUA E ESGOTO,304.95
PT,PESSOAL,2092.54
PT,PESSOAL,400.26
PT,LANCHES E REFEIÇÕES,25
PT,PESSOAL,2799.83
PT,PESSOAL,542.8
PT,PESSOAL,67.18
PT,PESSOAL,2712.83
PT,DESPESAS FINANCEIRAS,10.15
PT,PESSOAL,2721.76
PT,PESSOAL,242
PT,PESSOAL,2712.06
PT,PESSOAL,242
PT,PESSOAL,67.08
PT,PESSOAL,61.23
PT,PESSOAL,3169.71
PT,LANCHES E REFEIÇÕES,47
PT,PESSOAL,49.64
PT,PESSOAL,3289.91
PT,PESSOAL,242
PT,PESSOAL,2712.06
PT,PESSOAL,200.7
PT,PESSOAL,242
PT,PESSOAL,1176.6
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,445
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,445
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,534
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,267
PT,LANCHES E REFEIÇÕES,140.86
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,267
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,841.05
PT,PROPAGANDA E PUBLICIDADE,712
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1068
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,534
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,569.6
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,756.5
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,890
PT,PROPAGANDA E PUBLICIDADE,500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,534
PT,TRANSPORTES E VIAGENS,300
PT,EVENTOS PROMOCIONAIS,500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400.5
PT,MATERIAL DE CONSUMO,455.24
PT,LANCHES E REFEIÇÕES,21.45
PT,MATERIAL DE CONSUMO,38.5
PT,MATERIAL DE CONSUMO,1145
PT,MATERIAL DE CONSUMO,12.8
PT,TRANSPORTES E VIAGENS,418.59
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,78
PT,TRANSPORTES E VIAGENS,94.86
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,LANCHES E REFEIÇÕES,56
PT,TRANSPORTES E VIAGENS,228.79
PT,EVENTOS PROMOCIONAIS,34.11
PT,MATERIAL DE CONSUMO,199.3
PT,TRANSPORTES E VIAGENS,136.77
PT,LANCHES E REFEIÇÕES,116
PT,TELECOMUNICAÇÕES E INTERNET,110
PT,MATERIAL DE CONSUMO,230.89
PT,MATERIAL DE CONSUMO,55
PT,TRANSPORTES E VIAGENS,1508.3
PT,TRANSPORTES E VIAGENS,660
PT,TRANSPORTES E VIAGENS,1115.38
PT,PESSOAL,242
PT,PESSOAL,2712.06
PT,PESSOAL,4113.15
PT,PESSOAL,242
PT,PESSOAL,1220.02
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,PESSOAL,506.83
PT,PESSOAL,242
PT,PESSOAL,242
PT,PESSOAL,63.35
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,PESSOAL,242
PT,PESSOAL,1220.02
PT,PESSOAL,242
PT,PESSOAL,242
PT,PESSOAL,1605.45
PT,PESSOAL,508.03
PT,PESSOAL,63.5
PT,PESSOAL,2261.5
PT,TRIBUTOS,28588.16
PT,PESSOAL,1220.02
PT,PESSOAL,1003.02
PT,PESSOAL,242
PT,PESSOAL,1606.36
PT,PESSOAL,149.28
PT,PESSOAL,4360.89
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,4.6
PT,DESPESAS FINANCEIRAS,38.8
PT,PESSOAL,67.08
PT,DESPESAS FINANCEIRAS,44.85
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,76.05
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,29.1
PT,DESPESAS FINANCEIRAS,14.05
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,65.3
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,38.35
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,87.3
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,32.55
PT,DESPESAS FINANCEIRAS,19.4
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,19.4
PT,DESPESAS FINANCEIRAS,43.4
PT,TRANSPORTES E VIAGENS,1228.34
PT,TRANSPORTES E VIAGENS,1071.04
PT,TRANSPORTES E VIAGENS,876.77
PT,ENERGIA ELÉTRICA,16.38
PT,ENERGIA ELÉTRICA,43.92
PT,TELECOMUNICAÇÕES E INTERNET,220.31
PT,TRANSPORTES E VIAGENS,1240.49
PT,TELECOMUNICAÇÕES E INTERNET,422.64
PT,ENERGIA ELÉTRICA,22.32
PT,ÁGUA E ESGOTO,41.59
PT,TELECOMUNICAÇÕES E INTERNET,298.15
PT,ENERGIA ELÉTRICA,67.4
PT,ENERGIA ELÉTRICA,858.53
PT,ENERGIA ELÉTRICA,802.7
PT,ENERGIA ELÉTRICA,23.1
PT,ÁGUA E ESGOTO,126.16
PT,PESSOAL,489.81
PT,ÁGUA E ESGOTO,128.54
PT,ENERGIA ELÉTRICA,68.48
PT,ENERGIA ELÉTRICA,723.91
PT,ENERGIA ELÉTRICA,72.28
PT,ÁGUA E ESGOTO,128.97
PT,ENERGIA ELÉTRICA,128.54
PT,TELECOMUNICAÇÕES E INTERNET,372.9
PT,TELECOMUNICAÇÕES E INTERNET,244.59
PT,TELECOMUNICAÇÕES E INTERNET,380.95
PT,ÁGUA E ESGOTO,155.04
PT,ÁGUA E ESGOTO,128.54
PT,TELECOMUNICAÇÕES E INTERNET,380.2
PT,ENERGIA ELÉTRICA,70.48
PT,ENERGIA ELÉTRICA,779.65
PT,TELECOMUNICAÇÕES E INTERNET,223.41
PT,DESPESAS JUDICIAIS,1046.66
PT,TELECOMUNICAÇÕES E INTERNET,387.5
PT,ENERGIA ELÉTRICA,72.28
PT,ENERGIA ELÉTRICA,19.37
PT,ENERGIA ELÉTRICA,945.24
PT,ÁGUA E ESGOTO,175.42
PT,ÁGUA E ESGOTO,217.54
PT,TELECOMUNICAÇÕES E INTERNET,219.22
PT,ENERGIA ELÉTRICA,70.13
PT,TELECOMUNICAÇÕES E INTERNET,220.6
PT,ÁGUA E ESGOTO,128.54
PT,ENERGIA ELÉTRICA,19.56
PT,ÁGUA E ESGOTO,68.24
PT,TRANSPORTES E VIAGENS,356.03
PT,DESPESAS FINANCEIRAS,20.3
PT,ALUGUÉIS E CONDOMÍNIOS,624.59
PT,SERVIÇOS CARTORÃRIOS,63.08
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,10.75
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,107.45
PT,DESPESAS FINANCEIRAS,30.45
PT,DESPESAS FINANCEIRAS,60.9
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,30.45
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,3
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,21.45
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,3.45
PT,DESPESAS FINANCEIRAS,3.45
PT,DESPESAS FINANCEIRAS,23.75
PT,DESPESAS FINANCEIRAS,31.6
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,24.9
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,11.3
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,122.2
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,40.6
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,4.6
PT,DESPESAS FINANCEIRAS,4.6
PT,DESPESAS FINANCEIRAS,72.4
PT,DESPESAS FINANCEIRAS,14.05
PT,PESSOAL,1419.28
PT,PESSOAL,2327.09
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,4.6
PT,SERVIÇOS CARTORÃRIOS,8267.45
PT,DESPESAS FINANCEIRAS,2.95
PT,SERVIÇOS CARTORÃRIOS,12.1
PT,TRANSPORTES E VIAGENS,118.48
PT,TRANSPORTES E VIAGENS,177.77
PT,TRANSPORTES E VIAGENS,50.28
PT,TRANSPORTES E VIAGENS,175.73
PT,TRANSPORTES E VIAGENS,150.84
PT,TRANSPORTES E VIAGENS,70
PT,TRANSPORTES E VIAGENS,320
PT,LANCHES E REFEIÇÕES,122
PT,TRANSPORTES E VIAGENS,129.79
PT,TRANSPORTES E VIAGENS,157.64
PT,SERVIÇOS CARTORÃRIOS,6.4
PT,SERVIÇOS CARTORÃRIOS,12.1
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,ALUGUÉIS E CONDOMÍNIOS,3687
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,PESSOAL,1140.99
PT,PESSOAL,242
PT,PESSOAL,2713.32
PT,PESSOAL,724.68
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,PESSOAL,242
PT,PESSOAL,242
PT,PESSOAL,2713.32
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,PESSOAL,2713.32
PT,PESSOAL,242
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,ALUGUÉIS E CONDOMÍNIOS,1700
PT,PESSOAL,242
PT,PESSOAL,242
PT,PESSOAL,2712.06
PT,TRANSPORTES E VIAGENS,60
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,PESSOAL,1552.9
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,ENERGIA ELÉTRICA,128.54
PT,ENERGIA ELÉTRICA,17.38
PT,ÁGUA E ESGOTO,128.54
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,PESSOAL,342.07
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,171.43
PT,SERVIÇOS POSTAIS,15.1
PT,SERVIÇOS POSTAIS,14.35
PT,SERVIÇOS POSTAIS,26.1
PT,SERVIÇOS POSTAIS,15.85
PT,SERVIÇOS CARTORÃRIOS,109.9
PT,SERVIÇOS POSTAIS,14.05
PT,SERVIÇOS POSTAIS,14.05
PT,SERVIÇOS CARTORÃRIOS,24.2
PT,TRANSPORTES E VIAGENS,289.9
PT,SERVIÇOS CARTORÃRIOS,72.6
PT,SERVIÇOS CARTORÃRIOS,6.4
PT,PESSOAL,160.11
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,PESSOAL,3899.32
PT,TRANSPORTES E VIAGENS,225
PT,PESSOAL,417.91
PT,PESSOAL,67.18
PT,PESSOAL,52.24
PT,TRANSPORTES E VIAGENS,361.95
PT,PESSOAL,67.18
PT,PESSOAL,67.85
PT,PESSOAL,489.81
PT,PESSOAL,67.08
PT,PESSOAL,61.23
PT,PESSOAL,1176.6
PT,PESSOAL,242
PT,PESSOAL,1552.9
PT,TRANSPORTES E VIAGENS,95
PT,TRANSPORTES E VIAGENS,67.24
PT,PESSOAL,57.98
PT,PESSOAL,1176.6
PT,PESSOAL,242
PT,PESSOAL,242
PT,PESSOAL,1552.9
PT,PESSOAL,489.81
PT,PESSOAL,67.08
PT,PESSOAL,2597.76
PT,PESSOAL,61.23
PT,PESSOAL,1420.4
PT,PESSOAL,242
PT,PESSOAL,2349.76
PT,PESSOAL,242
PT,PESSOAL,2792.69
PT,PESSOAL,242
PT,PESSOAL,1614.16
PT,PESSOAL,78.81
PT,DESPESAS FINANCEIRAS,48
PT,ALUGUÉIS E CONDOMÍNIOS,1000
PT,PESSOAL,1220.02
PT,PESSOAL,242
PT,PESSOAL,2792.69
PT,PESSOAL,1614.16
PT,PESSOAL,78.01
PT,PESSOAL,63.35
PT,PESSOAL,2442.25
PT,PESSOAL,534.7
PT,PESSOAL,2792.69
PT,PESSOAL,78.81
PT,TRIBUTOS,49384.5
PT,PESSOAL,242
PT,PESSOAL,963.01
PT,PESSOAL,163.68
PT,DESPESAS FINANCEIRAS,43.4
PT,DESPESAS FINANCEIRAS,84.7
PT,DESPESAS FINANCEIRAS,4.6
PT,DESPESAS FINANCEIRAS,33.14
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,12
PT,DESPESAS FINANCEIRAS,2.95
PT,DESPESAS FINANCEIRAS,43.4
PT,DESPESAS FINANCEIRAS,28.25
PT,DESPESAS FINANCEIRAS,32.55
PT,DESPESAS FINANCEIRAS,14.05
PT,DESPESAS FINANCEIRAS,31.2
PT,DESPESAS FINANCEIRAS,42.25
PT,DESPESAS FINANCEIRAS,24.8
PT,DESPESAS FINANCEIRAS,10.75
PT,DESPESAS FINANCEIRAS,35.4
PT,DESPESAS FINANCEIRAS,49.45
PT,DESPESAS FINANCEIRAS,50.55
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,45.1
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,32.55
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,10.75
PT,DESPESAS FINANCEIRAS,1.05
PT,DESPESAS FINANCEIRAS,32
PT,DESPESAS FINANCEIRAS,14.95
PT,DESPESAS FINANCEIRAS,43.4
PT,DESPESAS FINANCEIRAS,19.4
PT,DESPESAS FINANCEIRAS,128.9
PT,DESPESAS FINANCEIRAS,32.55
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,32.55
PT,DESPESAS FINANCEIRAS,1.05
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,4.6
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,14.75
PT,DESPESAS FINANCEIRAS,97.5
PT,DESPESAS FINANCEIRAS,9
PT,DESPESAS FINANCEIRAS,12.45
PT,DESPESAS FINANCEIRAS,39
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,11.3
PT,DESPESAS FINANCEIRAS,12.45
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,196.3
PT,DESPESAS FINANCEIRAS,21.45
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,88.3
PT,DESPESAS FINANCEIRAS,32.75
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,150.15
PT,DESPESAS FINANCEIRAS,40.6
PT,DESPESAS FINANCEIRAS,21.45
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,9
PT,DESPESAS FINANCEIRAS,12
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,65.7
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,3.45
PT,PESSOAL,585.92
PT,PESSOAL,761.48
PT,DESPESAS FINANCEIRAS,9.7
PT,DESPESAS FINANCEIRAS,9.7
PT,TRIBUTOS,9562.5
PT,DESPESAS FINANCEIRAS,1.05
PT,DESPESAS FINANCEIRAS,19.4
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,10.15
PT,PESSOAL,489.93
PT,SERVIÇOS CARTORÃRIOS,59.19
PT,SERVIÇOS CARTORÃRIOS,59.19
PT,SERVIÇOS CARTORÃRIOS,4135.09
PT,DESPESAS FINANCEIRAS,10.15
PT,DESPESAS FINANCEIRAS,20.3
PT,DESPESAS FINANCEIRAS,10.15
PT,PESSOAL,320.21
PT,TRANSPORTES E VIAGENS,100
PT,DESPESAS FINANCEIRAS,4.6
PT,DESPESAS FINANCEIRAS,4.6
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,18.8
PT,DESPESAS FINANCEIRAS,1
PT,PESSOAL,61.23
PT,DESPESAS FINANCEIRAS,9.4
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,2.35
PT,DESPESAS FINANCEIRAS,1.05
PT,DESPESAS FINANCEIRAS,2.85
PT,DESPESAS FINANCEIRAS,3.4
PT,DESPESAS FINANCEIRAS,0.35
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,18.8
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,29.1
PT,DESPESAS FINANCEIRAS,37.95
PT,DESPESAS FINANCEIRAS,50.85
PT,DESPESAS FINANCEIRAS,24.8
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,42
PT,DESPESAS FINANCEIRAS,12.85
PT,DESPESAS FINANCEIRAS,29.2
PT,DESPESAS FINANCEIRAS,10.75
PT,DESPESAS FINANCEIRAS,43.15
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,43.4
PT,DESPESAS FINANCEIRAS,1.15
PT,DESPESAS FINANCEIRAS,36
PT,DESPESAS FINANCEIRAS,9.4
PT,DESPESAS FINANCEIRAS,9.4
PT,DESPESAS FINANCEIRAS,48.5
PT,DESPESAS FINANCEIRAS,4.35
PT,DESPESAS FINANCEIRAS,8.55
PT,DESPESAS FINANCEIRAS,2.85
PT,DESPESAS FINANCEIRAS,19.4
PT,DESPESAS FINANCEIRAS,18.8
PT,DESPESAS FINANCEIRAS,19.8
PT,DESPESAS FINANCEIRAS,44.05
PT,DESPESAS FINANCEIRAS,20.45
PT,DESPESAS FINANCEIRAS,9.4
PT,DESPESAS FINANCEIRAS,2
PT,DESPESAS FINANCEIRAS,24.15
PT,DESPESAS FINANCEIRAS,9.4
PT,PESSOAL,489.81
PT,TRIBUTOS,47.73
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,2.3
PTB,TRANSPORTES E VIAGENS,915.06
PTB,TRANSPORTES E VIAGENS,1095.08
PTB,TELECOMUNICAÇÕES E INTERNET,569.53
PTB,TELECOMUNICAÇÕES E INTERNET,582.67
PTB,TELECOMUNICAÇÕES E INTERNET,384.61
PTB,TELECOMUNICAÇÕES E INTERNET,275.45
PTB,TELECOMUNICAÇÕES E INTERNET,321.77
PTB,TELECOMUNICAÇÕES E INTERNET,238.95
PTB,TELECOMUNICAÇÕES E INTERNET,443.16
PTB,TELECOMUNICAÇÕES E INTERNET,407.25
PTB,TELECOMUNICAÇÕES E INTERNET,9.13
PTB,ENERGIA ELÉTRICA,817.34
PTB,ENERGIA ELÉTRICA,537.43
PTB,ENERGIA ELÉTRICA,636.25
PTB,ÁGUA E ESGOTO,66.31
PTB,ÁGUA E ESGOTO,67.84
PTB,ÁGUA E ESGOTO,124.9
PTB,ÁGUA E ESGOTO,132.55
PTB,TELECOMUNICAÇÕES E INTERNET,25.03
PTB,ENERGIA ELÉTRICA,835.45
PTB,ENERGIA ELÉTRICA,413.2
PTB,ENERGIA ELÉTRICA,520.85
PTB,ÁGUA E ESGOTO,66.31
PTB,ÁGUA E ESGOTO,132.44
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,ALUGUÉIS E CONDOMÍNIOS,5498.16
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2834
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2834
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1247
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,6600
PTB,PESSOAL,3000
PTB,PESSOAL,3000
PTB,PESSOAL,3000
PTB,DEPÓSITOS RESTITUÃVEIS E VALORES VINCULADOS,809.25
PTB,DESPESAS FINANCEIRAS,3
PTB,DESPESAS FINANCEIRAS,9.4
PTB,DESPESAS FINANCEIRAS,3
PTB,DESPESAS FINANCEIRAS,32.45
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,1.05
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,4.2
PTB,DESPESAS FINANCEIRAS,9.7
PTB,DESPESAS FINANCEIRAS,32.45
PTB,DESPESAS FINANCEIRAS,1.05
PTB,DESPESAS FINANCEIRAS,3.15
PTB,DESPESAS FINANCEIRAS,5.75
PTB,DESPESAS FINANCEIRAS,20.3
PTB,DESPESAS FINANCEIRAS,1.15
PTB,DESPESAS FINANCEIRAS,2.3
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,10.15
PTB,DESPESAS FINANCEIRAS,24
PTB,DESPESAS FINANCEIRAS,10.15
PTB,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PTB,PESQUISAS E TESTES DE OPINIÃƒO PÃšBLICA,10900
PTB,RÃDIO E TELEVISÃƒO,3000
